tmdbId,title,overview,cast,director
522681,Escape Room,"Six strangers find themselves in circumstances beyond their control, and must use their wits to survive.","Taylor Russell,Logan Miller,Deborah Ann Woll",Adam Robitel
523139,In the Tall Grass,"After hearing a child screaming for help from the green depths of a vast field of tall grass, Becky, a pregnant woman, and Cal, her brother, park their car near a mysterious abandoned church and recklessly enter the field, discovering that they are not alone and because of some reason they are unable of escaping a completely inextricable vegetable labyrinth.","Patrick Wilson,Harrison Gilbertson,Laysla De Oliveira",
523371,Patients Of A Saint,"The film follows a group of doctors, guards and violent prisoners on St Leonards Island in the north Atlantic, who must unite when a rampant disease threatens the high security units.","Jess Chanliau,Meg Alexandra,Gabz Barker",
523519,Anonymous 616 (2018),A reunion between two couples becomes a massacre when one of the guests meets an anonymous person online and willingly becomes a participant on a bloody path to becoming God-like.,"Bella Shepard,Emily Jordan,Myles Cranford",
523638,Prisoners of the Ghostland,"In the treacherous frontier city of Samurai Town, a ruthless bank robber is sprung from jail by wealthy warlord The Governor, whose adopted granddaughter Bernice has gone missing. The Governor offers the prisoner his freedom in exchange for retrieving the runaway. Strapped into a leather suit that will self-destruct within five days, the bandit sets off on a journey to find the young womanâ€”and his own path to redemption.","Nicolas Cage,Sofia Boutella,Bill Moseley",Sion Sono
523936,Meander,"After getting a car ride from an unknown man, Lisa wakes up in a tube. On her arm is strapped a bracelet with a countdown. She quickly understands that every 8 minutes, fire burns an occupied section. She has no choice but to crawl into safe sections to survive. To know why sheâ€™s there and how to get out, Lisa will have to face the memories of her dead daughterâ€¦","Gaia Weiss,Peter FranzÃ©n,Romane Libert",
524216,The Mortuary Collection,"In the phantasmagorical town of Raven's End, a misguided young girl takes refuge in a decrepit old mortuary. The eccentric undertaker chronicles the strange history of the town through a series of twisted tales, each more terrifying than the last, but the young girl's world is unhinged when she discovers that the final story... is her own.","Clancy Brown,Caitlin Custer,Sarah Hay",
524251,I See You,"When a 12-year-old boy goes missing, lead investigator Greg Harper struggles to balance the pressure of the investigation and troubles with his wife, Jackie. Facing a recent affair, great strain is put on the family that slowly gnaws away at Jackie's grip on reality. But after a malicious presence manifests itself in their home and puts their son, Connor, in mortal danger, the cold, hard truth about evil in the Harper household is finally uncovered.","Helen Hunt,Jon Tenney,Owen Teague",Adam Randall
524742,Zeta: When the Dead Awaken,"Deon (Jeff Smith) witness a strange incident when a friend he beats suddenly bites the nurse's neck and becomes a cannibal. After that, the attacks from the zombies happen quickly at school and on the streets, so Deon picks up his mother, Isma (Cut Mini), in Teratai Asri apartment. Deon and his mother are trapped inside the apartment while other residents has fled. Meanwhile at the Five Military Base, Colonel Vito (Joshua Pandelaki) welcomes Richard (Willem Bevers}, Deon's father, a scientist, who discovered the origin of the outbreak: originating from the evolution of an amoeba parasite named Naegleria-ross zeta, and that the Zeta serum he had created located in Teratai Asri apartment. Colonel Vito decides that their team visit a zombie killer gang called Blue River to get the best combat strategy against the zombies. Deon also tries to fight the zombies who attack the apartment.","Cut Mini Theo,Jeff Smith,Dimas Aditya",Amanda Iswan
524786,"Empathy, Inc.","Desperate to get back on top, venture capitalist Joel meets Nicolaus and Lester, entrepreneurs seeking investors for Empathy, Inc., a virtual reality startup offering realistic and moving experiences for users by placing them in the lives of the less fortunate. Joel gets the startup its funds but soon discovers the tech's creators have a far more insidious agenda.","Zack Robidas,Kathy Searle,Jay Klaitz",
524787,The Russian Bride,"A Russian woman travels to America with her daughter to marry a reclusive billionaire offering them a better life, but soon begins to suspect her new husband might have a far more sinister plan for their arrangement.","Corbin Bernsen,Oksana Orlan,Kristina Pimenova",
524789,The Devil's Doorway (2018),"In the autumn of 1960, Father Thomas Riley and Father John Thornton were sent by the Vatican to investigate a miraculous event in an Irish home for 'fallen women', only to uncover something much more horrific.","Lalor Roddy,Ciaran Flynn,Helena Bereen",
525639,House of the Gorgon,A young woman must save herself and her family when her fiancÃ© unleashes an ancient horror.,"Caroline Munro,Martine Beswick,Veronica Carlson",
525641,Flicker (2009),"Camping becomes the challenge of a lifetime when Pretty wakes up to find her friends' tent torn up and bloody. Blending experimental independent style with classic horror movie themes, Flicker follows our survivor through the mountains where seemingly everything is out to get her. But, when all hope is lost, there's always a flicker.",,
525910,Occurrence at Mills Creek,A young girl awakens to a nightmare as her pleas to be seen and heard by her sister are taken as supernatural occurrences in this stylistic and suspenseful short that is now a full-length feature film.,"Betsy Lynn George,Joe Fishel,Ava Psoras",
525989,A Dark Foe,"The plot follows a tortured FBI agent suffering from an irrational fear of darkness, as he investigates a mysterious former prostitute in order to catch a vicious serial killer.","Oscar Cardenas,Kenzie Dalton,Bill Bellamy",
526052,Becoming,"A couple on a road trip through America encounter a terrifying dark force older than the country itself. An evil that transforms loved ones into someone terrifying, the entity has left a trail of murdered families going back hundreds of years.","Toby Kebbell,Penelope Mitchell,Jason Patric",
526224,Big Legend (2018),An ex-soldier ventures into the Pacific Northwest to uncover the truth behind his fiance's disappearance.,"Kevin Makely,Todd A. Robinson,Summer Spiro",
526225,Gates of Darkness,A teen endures a terrifying exorcism in the hopes of unlocking shocking secrets about the church and his family.,"Randy Shelly,Tobin Bell,John Savage",Don E. FauntLeRoy
526463,Paralyzed with Fear,"When a 15th century demon is unleashed on a house full of women, he won't stop until he has destroyed them all.","Kane Hodder,Haidyn Janae Harvey,Andrea Rabold",
527261,The Silence,"With the world under attack by deadly creatures who hunt by sound, a teen and her family seek refuge outside the city and encounter a mysterious cult.","Stanley Tucci,Kiernan Shipka,Miranda Otto",John R. Leonetti
527427,Enter The Wild (2018),"On a trek to find the world's rarest tree, Dylan and his friends descend into harsh ravines and canyons. As the wilderness closes in on them they come face to face with hard truths about friendship, unrequited love, and the consequences of letting go of the past.","Ben Geurens,Ryan Johnson,Ella Scott Lynch",Mark Forstmann
527534,The Murder of Nicole Brown Simpson,"In 1994 Nicole Brown Simpson and her friend Ronald Goldman were brutally murdered in her Los Angeles home by whom most believe to be O.J Simpson. But what role did Glen Rogers, also known as the Casanova Killer play in their death?","Mena Suvari,Nick Stahl,Taryn Manning",Daniel Farrands
527980,Kapalak KŽñzŽñ (2018),,"Can Yavuz,Arifhan DurmuÅŸ,Alperen DemirtaÅŸ",Fatih GÃ¼rler
528091,The Furies,A young woman faces her darkest fears with seven other unwilling participants in a deadly game â€” a game that can only have one winner.,"Airlie Dodds,Linda Ngo,Taylor Ferguson",
528594,Dawn Breaks Behind the Eyes,"After inheriting a run-down castle, a dispirited woman and her ill-tempered husband decide to spend the night, as time and reality shift around them.","Anna Platen,Jeff Wilbusch,Luisa Taraz",
528985,Assimilate,Three friends making a web series about their town discover that their neighbors are being killed and replaced by creatures who are perfect copies of their victims.,"Andi Matichak,Cam Gigandet,Calum Worthy",
529149,Darlin',"Found at a Catholic hospital filthy and ferocious, feral teenager Darlinâ€™ is whisked off to a care home run by The Bishop and his obedient nuns, where sheâ€™s to be rehabilitated into a ""good girl"" as an example of the miraculous work of the church. But Darlinâ€™ holds a secret darker than the ""sins"" she is threatened with, and she is not traveling alone. The Woman who raised her, equally fierce and feral, is ever present in the shadows of Darlinâ€™s psyche and is determined to come for her no matter who tries to get in her way.","Lauryn Canny,Bryan Batt,Nora-Jane Noone",
529957,You're So Dead!,A dark comic mystery-thriller about a college student who finds a body in his house and the great lengths he and his neighbor go to find out how it got there.,"Katie Barrett,Peter Lalush,Nicole Hiemenz",
529962,The Perfection,"When troubled musical prodigy Charlotte seeks out Elizabeth, the new star pupil of her former school, the encounter sends both musicians down a sinister path with shocking consequences.","Allison Williams,Logan Browning,Steven Weber",
530076,Corporate Animals,"Disaster strikes when the egotistical CEO of an edible cutlery company leads her long-suffering staff on a corporate team-building trip in New Mexico. Trapped underground, this mismatched and disgruntled group must pull together to survive.","Demi Moore,Nasim Pedrad,Ed Helms",Patrick Brice
530157,Pledge,"Three friends pledge a fraternity that's deadly serious about its secret rituals, turning their rush into a race for survival.","Zachery Byrd,Phillip Andre Botello,Aaron Dalla Villa",Daniel Robbins
530351,Bad Hair,"In 1989, an ambitious young woman gets a weave in order to succeed in the image-obsessed world of music television. However, her flourishing career may come at a great cost when she realizes that her new hair may have a mind of its own.","Elle Lorraine,Jay Pharoah,Lena Waithe",
530385,Midsommar,"Several friends travel to Sweden to study as anthropologists a summer festival that is held every ninety years in the remote hometown of one of them. What begins as a dream vacation in a place where the sun never sets, gradually turns into a dark nightmare as the mysterious inhabitants invite them to participate in their disturbing festive activities.","Florence Pugh,Jack Reynor,William Jackson Harper",
531159,The Rejected,"A woman is living alone at home, having an abortion want to get rid of her baby in the stomach. But it will not be as easy as she has expected.",BegÃ¼m Akkaya,Onur DoÄŸan
531208,Triassic World (2018),"In the future, scientists found a way to grow human organs inside dinosaurs to harvest them for profit. But when the dinosaurs break out, the scientists that created them have to find ways undo the terrible mistakes they have done.","Joel Berti,Sharon Desiree,Greg Furman",Dylan Vox
531219,Roald Dahl's The Witches,"In late 1967, a young orphaned boy goes to live with his loving grandma in the rural Alabama town of Demopolis. As the boy and his grandmother encounter some deceptively glamorous but thoroughly diabolical witches, she wisely whisks him away to a seaside resort. Regrettably, they arrive at precisely the same time that the world's Grand High Witch has gathered.","Jahzir Bruno,Octavia Spencer,Anne Hathaway",
531309,Brightburn,"What if a child from another world crash-landed on Earth, but instead of becoming a hero to mankind, he proved to be something far more sinister?","Jackson A. Dunn,Elizabeth Banks,David Denman",David Yarovesky
531618,Araf 2,,Burak SarÄ±mola,
531900,Block Z,"A pre-med student and her friends encounter the death of a patient that exhibited symptoms of rabies. They are soon faced with an even bigger problem as their patient comes back from the dead and infects the people on campus, causing a lockdown and trapping the students inside.","Julia Barretto,Joshua Garcia,Ian Veneracion",Mikhail Red
532635,The Golem,A re-imagining of the old mystical folklore that follows a woman and a tight-knit Jewish community that is besieged by foreign invaders. She conjures a dangerous creature to protect them but it may be more evil than she ever imagined.,"Hani Furstenberg,Ishai Golan,Alex Tritenko",Yoav Paz
532647,Trespassers,"Two dysfunctional couples rent a modern luxury desert home for the weekend hoping to sort out their messed-up lives. Just as they are about to settle in for a fun night, a neighbor turns up at their front door saying she has car trouble. But soon they discover the person they let into their home may have nefarious intents.","Angela Trimbur,Janel Parrish,Jonathan Howard",Orson Oblowitz
532649,Book of Monsters,"Sophie's 18th birthday becomes a bloodbath when monsters descend upon her house, devouring the guests and killing anyone who tries to leave. To survive the night, Sophie must face her destiny: monsters are real and she's the only one who can stop them.","Lyndsey Craine,Michaela Longden,Lizzie Stanton",
532656,Perfect Skin,"Katia, a young Polish woman adrift in London, meets Bob, an American tattoo artist. Katia is drawn to his mysterious aura and the taboo culture of body modification, but Bob has a dark, secret desire to leave his mark on the world and little does Katia know that her fascination with him will put her life in danger.","Richard Brake,Natalia Kostrzewa,Jo Woodcock",
532671,The Prodigy,A mother concerned about her young son's disturbing behavior thinks something supernatural may be affecting him.,"Taylor Schilling,Jackson Robert Scott,Colm Feore",Nicholas McCarthy
532742,Banshee Blacktop (2016),"A drifter is picked up by police in connection with the disappearance of a young couple on a remote, windswept island months before. But the drifter turns the table on their investigation and relates a tale of madness and the supernatural.","Bernadette Carlin,Ken Doyle,Liam Halligan",Sean Garland
532838,Deep Murder,"Set in an alternate reality in which everyone is a clichÃ© from a tacky porn film, a group of increasingly self-aware stock characters are up against a mysterious killer offing them one by one.","Quinn Beswick,Katie Aselton,Christopher McDonald",Nick Corirossi
532870,Run Sweetheart Run,A woman runs for her life though the streets of Los Angeles after her blind date suddenly turns violent.,"Ella Balinska,Pilou AsbÃ¦k,Lamar Johnson",
533534,Aurora,The passenger ship Aurora mysteriously collides into the rocky sea threatening an entire island. A young woman and her sister must both survive by finding the missing dead for a bounty.,"Anne Curtis,Allan Paule,Mercedes Cabral",
533642,Child's Play,"Karen, a single mother, gifts her son Andy a Buddi doll for his birthday, unaware of its more sinister nature. A contemporary re-imagining of the 1988 horror classic.","Aubrey Plaza,Gabriel Bateman,Brian Tyree Henry",Lars Klevberg
533660,Kaatteri,"Kaatteri is an upcoming tamil comedy horror movie, written and directed by Deekay,","Vaibhav Reddy,Varalaxmi Sarathkumar,Sonam Bajwa",
533674,Neeya 2,"A shape-shifting snake-woman, who is in search of her lover, who she lost two decades ago, sets out to win his love again.","Jai Sampath,Catherine Tresa,Raai Laxmi",
533938,West of Hell (2018),"A gunslinger, a vengeful ex-slave, and a runaway board a midnight train to Atlanta. They discover that the train is haunted by a sinister force, and must fight to survive the night.","Tony Todd,Michael Eklund,Lance Henriksen",
533985,Bit,"A transgender teenage girl on summer vacation in LA fights to survive after she falls in with four queer feminist vampires, who try to rid the city's streets of predatory men.","Nicole Maines,Diana Hopper,Zolee Griggs",
533991,Stree (2018),"Set in the town of Chanderi, Stree is based on the urban legend of Nale Ba that went viral in Karnataka in the 1990s, and features Shraddha Kapoor and Rajkummar Rao in pivotal roles.","Rajkummar Rao,Shraddha Kapoor,Pankaj Tripathi",Amar Kaushik
534072,Great White,"A sea plane is destroyed in a freak accident, five people find themselves drifting on a raft. At the mercy of the tide and with no hope of rescue, the helpless situation takes a horrifying turn when they are terrorized by a ravenous great white.","Katrina Bowden,Te Kohe Tuhaka,Aaron Jakubenko",Martin Wilson
535096,Phantom Mary,The faded and fragmented memories of a relationship that's perpetually under sedation.,"Aniello De Angelis,Hanna White,Tasha Kay Newell",
535280,Dracula in Love (2018),"Leila, a lonely young soul spends the night partying with her friends Nancy, David and Nash in a warehouse. As the boys drink up and smoke pot all social barriers between the sexes crumble. Leila, hit on by both men, hides away from them. Alone she senses there is someone else who wants her and certainly he is not of this world. A 200 year old Dracula escapes from a crate and reveals himself to Leila and tells her that she is his lost love. For him to live again and be with her, she must bring him the blood of her friends to drink and make love to him. Hypnotized by his sexual powers, Leila does as she is told. Leila and a handsome young Dracula get away and live happily ever after.","Youssef Abed-Alnour,Cailey Muise,Eyal Simko",
535488,Romina (2018),A shocking assault inspires horrific violence when a group of teens encounters a girl from their school while camping in a remote spot.,"Francisca Lozano,Roberto Beck,Walter Bercht",
535581,The Dead Don't Die,"In a small peaceful town, zombies suddenly rise to terrorize the town. Now three bespectacled police officers and a strange Scottish morgue expert must band together to defeat the undead.","Bill Murray,Adam Driver,Tilda Swinton",
535610,Wretch,"Under the tutelage of an eccentric hippie restaurateur and her messianic self-help guru, a young man sets out to master the occult magic of Enceladism in an effort to destroy the cancer that's killing his boyfriend.","Maria Olsen,Shannon Conley,Joe Rooney",
535736,DreadOut,"A group of high school friends decide to livestream themselves inside a haunted apartment building, but end up opening a portal to Hell.","Caitlin Halderman,Jefri Nichol,Ciccio Manassero",
536434,Red 11,A human lab rat in a sinister medical research facility tries to buy his way out of debt to the company while under the influence of experimental psychoactive drugs.,"Roby Attal,Lauren Hatfield,Carlos Gallardo",
537476,I Trapped the Devil,"A man descends into paranoia after trapping what he believes to be the devil in his basement, but things take a dark turn when his family unexpectedly arrive for Christmas.","Scott Poythress,AJ Bowen,Susan Burke",
537736,Let's Scare Julie,"When a group of teen girls set out to scare the reclusive girl next door, what seems like a simple prank goes horribly wrong.","Odessa A'zion,Isabel May,Brooke Sorenson",
537788,Daniel Isn't Real,"A troubled college freshman, Luke, suffers a violent family trauma and resurrects his childhood imaginary friend Daniel to help him cope.","Miles Robbins,Patrick Schwarzenegger,Sasha Lane",
538227,Extra Ordinary,A driving instructor must use her other-worldly gifts to save a lonely manâ€™s daughter from a rock star looking to use her for Satanic purposes.,"Maeve Higgins,Barry Ward,Will Forte",
538698,Black Mamba,"When a woman is killed by corrupt cops, she is reincarnated as an assassin charged with destroying those who killed her and her friends.","Andi Gudgeon,Dawna Lee Heising",
539181,Relic,"When Ednaâ€”the elderly and widowed matriarch of the familyâ€”goes missing, her daughter and granddaughter travel to their remote family home to find her. Soon after her return, they start to discover a sinister presence haunting the house and taking control of Edna.","Emily Mortimer,Bella Heathcote,Robyn Nevin",
539364,Satanic Panic,A pizza delivery girl is suddenly in for the fight of her young life when encountering a group of Satanists in need of a virgin to ritually sacrifice.,"Hayley Griffith,Rebecca Romijn,Arden Myrin",Chelsea Stardust
539537,Fantasy Island,"A group of contest winners arrive at an island hotel to live out their dreams, only to find themselves trapped in nightmare scenarios.","Michael PeÃ±a,Maggie Q,Lucy Hale",
539549,I'll Take Your Dead,"William has a simple job: he makes dead bodies disappear. His daughter Gloria has become used to rough-looking men dropping off corpses, and is even convinced that some of them are haunting their house.","Aidan Devine,Ava Preston,Jess Salgueiro",
539649,The Lie,"A father and daughter are on their way to dance camp when they spot the girl's best friend on the side of the road. When they stop to offer the friend a ride, their good intentions soon result in terrible consequences.","Peter Sarsgaard,Mireille Enos,Joey King",
539651,Don't Let Go,"A detective suffering from a personal loss receives a call from his recently deceased niece. Being able to communicate across time, the two work together to try and stop the crime before it occurs.","David Oyelowo,Storm Reid,Mykelti Williamson",
539892,Freaks,"Kept locked inside the house by her father, 7-year-old Chloe lives in fear and fascination of the outside world, where Abnormals create a constant threatâ€”or so she believes. When a mysterious stranger offers her a glimpse of what's really happening outside, Chloe soon finds that while the truth isn't so simple, the danger is very real.","Emile Hirsch,Bruce Dern,Grace Park",
540132,Pledges (2018),"Tied up, blindfolded, and left in the woods in nothing but their underwear as part of a Hell Week initiation, six college-aged pledges are tasked with setting up camp. Broken up into two teams, boys versus girls, they must complete a number of extreme hazing rituals set up by their hosts - who happen to be watching their every move through camera-equipped glasses. Both hazers and hazees become victims when a mysterious force that haunts the forest begins to prey upon the participants one by one.","Tim Drier,Natassia Halabi,Calida Jones",D.J. Red
540999,Monument,"An eclectic mix of students wake up on a cold bus, knowing only they are about to start an internship at a remote hotel. They understood it would be difficult, but little did they know just how hard it would be.","Mateusz WiÄ™cÅ‚awek,Magdalena Wieczorek,Jakub ZajÄ…c",
541100,Thriller,"Years after a childhood prank goes horribly wrong, a clique of South Central LA teens find themselves terrorized during Homecoming weekend by a killer hell-bent on revenge.","Jessica Allain,Luke Tennie,Mitchell Edwards",
541560,The Wind,"Lizzy is a tough, resourceful frontierswoman settling a remote stretch of land on the 19th-century American frontier. Isolated from civilization in a desolate wilderness where the wind never stops howling, she begins to sense a sinister presence that seems to be borne of the land itself, and when a newlywed couple arrive at a nearby homestead, their presence amplifies Lizzy's fears, setting into motion a shocking chain of events.","Caitlin Gerard,Ashley Zukerman,Julia Goldani Telles",Emma Tammi
541977,Guests,"Young Katya meets a merry company of visiting guys who have a specific entertainment - to organize parties in other people's empty houses. And Katya knows the right place: an old country house on the coast, the owner of which left for a long time. The secluded house, in which the spiritualist salon was at the beginning of the last century, seems to everyone an excellent option. Alarming, even the terrible abandonment of this place does not frighten anyone ... In the midst of the party, someone whom Katya never expected to see appears: the mysterious master of the house ... The man she loved. A man in the grip of otherworldly forces.","Yuriy Chursin,Angelina Strechina,Mikhail Meshcheryakov",Evgeniy Abyzov
542224,Gretel & Hansel,"A long time ago in a distant fairy tale countryside, a young girl leads her little brother into a dark wood in desperate search of food and work, only to stumble upon a nexus of terrifying evil.","Sophia Lillis,Samuel Leakey,Alice Krige",
542574,Raccoon Valley (2018),"A plane bearing biohazardous material crashes into a town, and a deaf women has to navigate her way through the aftermath.","Justin Ray,Terri Czapleski,Nick Cafero",
542580,Investigation 13,"A group of students investigates the urban legend of the Mole Man, an ex-patient of the Black Grove Psychiatric Asylum who is thought to live within its walls.","Meg Foster,Stephanie Hernandez,Patrick Flanagan",
542713,Starfish,A girl grieves the loss of her best friend as the world comes to an end.,"Virginia Gardner,Christina Masterson,Eric Beecroft",
542917,Twin Murders: The Silence of the White City,"Vitoria-Gasteiz, Basque Country, Spain, 2019. Two corpses appear in the crypt of the Old Cathedral. Police officer Unai LÃ³pez de Ayala, an expert in criminal profiling, must hunt down the ritual murderer who has been terrorizing the city for two decades.","BelÃ©n Rueda,Javier Rey,Aura Garrido",Daniel Calparsoro
543412,Do Not Reply,"Chelsea, a high school introvert, is abducted through a social media app and is forced to look like other girls Brad holds captive. Chelsea desperately attempts to persuade them to escape before they all become victims in his virtual reality filmed murders.","Jackson Rathbone,Amanda Arcuri,Kerri Medders",
543533,The Luring,"The Luring is about a man who returns to his family vacation home, where a murder took place during his 10th birthday party, hoping to finally resolve a memory gap that has been plaguing him for years.","Jake Katzman,Michaela Sprague,Henry Gagliardi",
543768,Gwen,A mysterious â€” and suspicious â€” run of ill fortune plagues a teenage girl and her mother and sister on their hillside farm in this folk story set in the dark hills of Wales during the industrial revolution.,"Eleanor Worthington-Cox,Maxine Peake,Richard Harrington",
543917,Bloodline,"Evan values family above all else, and anyone who gets between him, his wife, and newborn son learns that the hard way. But when it comes to violent tendencies, it seems the apple doesnâ€™t fall far from the tree.","Seann William Scott,Mariela Garriga,Dale Dickey",
544075,Halloween Party,A college student unwittingly releases terrifying entities from her school's past via a Halloween-themed computer meme.,"Amy Groening,T. Thomason,Marietta Laan",
544756,The Curse of Valburga,"Two crooks looking to scam tourists organize a tour of an abandoned manor house rumored to be haunted by the cousin of Count Dracula. Their first group consist of a Swedish Satanist, two French goths and a Russian porn director. But the scam descends into bloody chaos when the tour is attacked by a Nazi cannibal wielding a circular saw.","Jurij DrevenÅ¡ek,Marko MandiÄ‡,SaÅ¡a Pavlin StoÅ¡iÄ‡",
545612,Curse of the Nun (2018),"A damaged young woman is looking forward to moving to a beautiful new home, but the spirit of a deranged nun wants her to stay right where she is.","Lacy Hartselle,Jonathan Everett,Rae Hunt",
545698,"Â¿Eres tÃº, papÃ¡?","When her father goes missing, 13 year old Lili uses a spiritual ritual to find him but she gets it wrong and her life turns into a nightmare.","Gabriela Ramos,Lynn Cruz,Osvaldo DoimeadiÃ³s",
546121,Run,"Chloe, a teenager who is confined to a wheelchair, is homeschooled by her mother, Diane. Chloe soon becomes suspicious of her mother and begins to suspect that she may be harboring a dark secret.","Sarah Paulson,Kiera Allen,Pat Healy",
546476,Sick For Toys (2018),"Roy is the nice guy who finishes last. Sick of his current situation, he accepts an invitation to have Christmas dinner with the beautiful and strangely alluring Emilia. Once at dinner, Roy realizes that Emilia and her oddball brother Edward are not what they seem.","Camille Montgomery,Jon Paul Burkhart,David Gunning",David Del Rio
546724,We Summon the Darkness,Three best friends attending a heavy-metal show cross paths with sadistic killers after they travel to a secluded country home for an after party.,"Allison McAtee,Amy Forsyth,Johnny Knoxville",Marc Meyers
547565,The Night House,"Reeling from the unexpected death of her husband, Beth is left alone in the lakeside home he built for her. Soon she begins to uncover her recently deceased husband's disturbing secrets.","Rebecca Hall,Sarah Goldberg,Vondie Curtis-Hall",David Bruckner
548473,Color Out of Space,"The Gardner family moves to a remote farmstead in rural New England to escape the hustle of the 21st century. They are busy adapting to their new life when a meteorite crashes into their front yard, melts into the earth, and infects both the land and the properties of space-time with a strange, otherworldly colour. To their horror, the family discovers this alien force is gradually mutating every life form that it touchesâ€”including them.","Nicolas Cage,Joely Richardson,Madeleine Arthur",
548784,Hell Girl,"Tormented and bullied people can access a special website, run by a Hell Girl who will enable them to take revenge on their torturers. The price for such a service is only that the person must join their torturer in damnation.","Tina Tamashiro,Manami Hashimoto,Raiku",
549294,Synchronic,"Two New Orleans paramedics' lives are ripped apart after encountering a series of horrific deaths linked to a designer drug with bizarre, otherworldly effects.","Anthony Mackie,Jamie Dornan,Katie Aselton",Aaron Moorhead
549435,Tailgate,"A cocksure, road-raging family man finds himself pursued and terrorized by the vengeful van driver he chooses to tailgate.","Jeroen Spitzenberger,Anniek Pheifer,Willem de Wolf",
549703,Girls Just Wanna Have Blood,"When Jessica's accepted by a trio of fun loving vampires, she finds herself thrust into a lifestyle full of long nights, sex-crazed bikers, and blood suckin'.","Gigi Gustin,Bettina Skye,Ilene Sullivan",Anthony Catanese
549787,Tokyo Ghoul 'S',"Now a member of Anteiku, Ken Kaneki grows closer to the ghouls around him. Determined to protect his new home against anti-ghoul forces, he trains his powers in secret. But when the infamous gourmet, ShÅ« Tsukiyama, wishes to savour some half-ghoul flavour, Kaneki's training is put to test of a lifetime.","Masataka Kubota,Shota Matsuda,Maika Yamamoto",Kazuhiko Hiramaki
549859,The Dead Center,"When a mysterious ""John Doe"" wakes up in a morgue and wanders into a psychiatric ward, a devoted doctor and curious medical examiner must slowly uncover dark and sinister secrets about the man that reveal a more horrifying truth than they could have ever imagined.","Shane Carruth,Poorna Jagannathan,Jeremy Childs",
549877,Camp Cold Brook,Strange events plague crew members of a reality TV show when they visit an infamous backwoods camp that was the site of a mass murder 20 years earlier.,"Chad Michael Murray,Danielle Harris,Michael Eric Reid",Andy Palmer
550015,Hell of a Night,"After moving to a new town, a young college student retreats to the country for a weekend of solace when she quickly finds out that she is not alone and needs to fight for her life.","Grace Powell,Rachael Hevrin,Ella Taylor",
550273,Boo!,A torn suburban family refuses to heed the warning of an innocent prank left upon them which causes an unknown supernatural force to wreak havoc.,"Aurora Perrineau,Jill Marie Jones,Jaden Piner",
550678,I Am Fear,"Held captive by terrorists, celebrity reporter, Sara Brown, sits in a cell awaiting her filmed beheading. Sara's captors wish to show the world the true face of terror but how can they, when even they have not seen it yet?","Eoin Macken,Kristina Klebe,William Forsythe",
551300,Suzzanna: Bernapas Dalam Kubur,Satria's employees intend to rob his house when he is out of the country but their robbery turns into murder when they find Suzzanna in the house as they bury her body in the backyard.,"Luna Maya,Herjunot Ali,Asri Welas",Anggy Umbara
551804,Freaky,"A mystical, ancient dagger causes a notorious serial killer to magically switch bodies with a 17-year-old girl.","Vince Vaughn,Kathryn Newton,Celeste O'Connor",
551808,Black Christmas,"During Christmas break, the women at Hawthorne College start being preyed upon by an unknown stalker. Riley, a girl dealing with her own trauma, decides to take matters into her own hands before her and her friends are murdered too.","Imogen Poots,Aleyse Shannon,Lily Donoghue",
551994,The Shed,"The story of Stan, an orphaned teenager stuck living with his abusive grandfather and tasked with routinely protecting his best friend from high school bullies. When Stan discovers a murderous creature has taken refuge inside the tool shed in his backyard, he tries to secretly battle the demon alone until his bullied friend discovers the creature and has a far more sinister plan in mind.","Jay Jay Warren,Cody Kostro,Sofia Happonen",
552322,The Huntress: Rune of the Dead,"When Runaâ€™s father disappears on a viking journey she steps up as head of her family, but she is tormented by strange nightmares. One day when she is out hunting, she stumbles across a wounded warrior who carries news of her father, new that seem connected to her dreams. Something is coming for them, something vile.","Moa Enqvist Stefansdotter,Yohanna Idha,Viva Ã–stervall",
552504,Zoo,A couple trying to save their marriage during a zombie apocalypse.,"ZoÃ« Tapper,Ed Speleers,Antonia Campbell-Hughes",
553141,The Head Hunter,"On the outskirts of a kingdom, a quiet but fierce medieval warrior protects the realm from monsters and the occult. His gruesome collection of heads is missing only one - the monster that killed his daughter years ago. Driven by a thirst for revenge, he travels wild expanses on horseback. When his second chance arrives, itâ€™s in a way far more horrifying than he ever imagined.","Christopher Rygh,Cora Kaufman,Aisha Ricketts",
553889,Airaa,A young woman encounters a supernatural presence in her grandmother's home.,"Nayanthara,Kalaiyarasan,Yogi Babu",
554100,Triggered,"Callee Bishop has a lot of issues. Besides the fact that her town is full of brain dead bigots, there's a serial killer on the loose and, now, no one's taking her problems seriously. With the help of her friend, Ian, Callee devises a plan to get the attention back on her and her issues by faking an attack from the killer. Callee's plan backfires when the real killer sets their sights on the two friends in an effort to make them the victims they've been claiming to be. How can Callee and Ian find their way out of their web of lies before the killer claims them as yet another one of their many victims?","Meredith Mohler,Jesse Dalton,Sam Furman",
554311,Zombi Child,"Haiti, 1962: A man is brought back from the dead only to be sent to the living hell of the sugarcane fields. In Paris, 55 years later, at the prestigious LÃ©gion dâ€™honneur boarding school, a Haitian girl confesses an old family secret to a group of new friends - never imagining that this strange tale will convince a heartbroken classmate to do the unthinkable.","Louise LabÃ¨que,Wislanda Louimat,Katiana Milfort",
554585,Originless,A group of arcanes enjoy fighting vampires.,"Paulina Gil,Lisette Morelos,Arap Bethke",Rigoberto CastaÃ±eda
